Commodity,State,District,Market,Arrival_Date,Modal Price
Mango,Uttrakhand,Haridwar,Roorkee,02-08-2023,1000
Mango,Haryana,Hissar,Barwala(Hisar),28-07-2023,2500
Mango,Haryana,Hissar,Hansi,28-07-2023,2500
Mango,Haryana,Hissar,Barwala(Hisar),29-07-2023,2800
Mango,Haryana,Hissar,Hansi,31-07-2023,3000
Mango,Haryana,Hissar,Barwala(Hisar),01-08-2023,2500
Mango,Haryana,Hissar,Uklana,01-08-2023,4000
Mango,Punjab,Hoshiarpur,Dasuya,28-07-2023,3000
Mango,Punjab,Hoshiarpur,Dasuya,28-07-2023,1500
Mango,Punjab,Hoshiarpur,Dasuya,28-07-2023,900
Mango,Punjab,Hoshiarpur,Garh Shankar,28-07-2023,2500
Mango,Punjab,Hoshiarpur,Mukerian(Talwara),28-07-2023,2000
Mango,Punjab,Hoshiarpur,Garh Shankar,31-07-2023,2000
Mango,Punjab,Hoshiarpur,Dasuya,01-08-2023,3300
Mango,Punjab,Hoshiarpur,Dasuya,01-08-2023,1500
Mango,Punjab,Hoshiarpur,Tanda Urmur,01-08-2023,3800
Mango,Kerala,Idukki,Thodupuzha,29-07-2023,3500
Mango,Kerala,Idukki,Adimali,31-07-2023,5000
Mango,Kerala,Idukki,Thodupuzha,31-07-2023,2800
Mango,Kerala,Idukki,Adimali,01-08-2023,5000
Mango,Rajasthan,Jaipur,Jaipur(F&V),28-07-2023,10000
Mango,Rajasthan,Jaipur,Jaipur(F&V),31-07-2023,10000
Mango,Punjab,Jalandhar,Jalandhar City(Jalandhar),28-07-2023,1600
Mango,Punjab,Jalandhar,Jalandhar City(Jalandhar),31-07-2023,1600
Mango,Punjab,Jalandhar,Jalandhar City(Jalandhar),01-08-2023,1700
Mango,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),01-08-2023,5000
Mango,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),01-08-2023,3000
Mango,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),01-08-2023,4000
Mango,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),01-08-2023,4500
Mango,Uttar Pradesh,Jaunpur,Jaunpur,28-07-2023,3300
Mango,Uttar Pradesh,Jaunpur,Shahganj,28-07-2023,3400
Mango,Uttar Pradesh,Jaunpur,Shahganj,31-07-2023,4000
Mango,Uttar Pradesh,Jaunpur,Jaunpur,01-08-2023,3400
Mango,Uttar Pradesh,Jaunpur,Shahganj,01-08-2023,4200
Mango,Haryana,Jhajar,Bahadurgarh,01-08-2023,2500
Mango,Haryana,Jind,Narwana,28-07-2023,2600
Mango,Haryana,Jind,Narwana,01-08-2023,2500
Mango,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),28-07-2023,4000
Mango,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),31-07-2023,2500
Mango,Himachal Pradesh,Kangra,Palampur,27-07-2023,3750
Mango,Himachal Pradesh,Kangra,Palampur,27-07-2023,5500
Mango,Himachal Pradesh,Kangra,Kangra,28-07-2023,4750
Mango,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),28-07-2023,4000
Mango,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),28-07-2023,5750
Mango,Himachal Pradesh,Kangra,Palampur,28-07-2023,3750
Mango,Himachal Pradesh,Kangra,Palampur,28-07-2023,5500
Mango,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),31-07-2023,3500
Mango,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),31-07-2023,5750
Mango,Himachal Pradesh,Kangra,Palampur,31-07-2023,3250
Mango,Himachal Pradesh,Kangra,Palampur,31-07-2023,5500
Mango,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),01-08-2023,4000
Mango,Himachal Pradesh,Kangra,Palampur,01-08-2023,3500
Mango,Himachal Pradesh,Kangra,Palampur,01-08-2023,6500
Mango,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),02-08-2023,3500
Mango,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),02-08-2023,6000
Mango,Himachal Pradesh,Kangra,Palampur,02-08-2023,3250
Mango,Himachal Pradesh,Kangra,Palampur,02-08-2023,5500
Mango,Haryana,Karnal,"New Grain Market(main), Karnal",29-07-2023,2500
Mango,Jammu and Kashmir,Kathua,Kathua,31-07-2023,5250
Mango,Jammu and Kashmir,Kathua,Kathua,01-08-2023,5500
Mango,Madhya Pradesh,Katni,Katni(F&V),01-08-2023,2200
Mango,Uttar Pradesh,Khiri (Lakhimpur),Tikonia,28-07-2023,2630
Mango,Odisha,Khurda,Balugaon,28-07-2023,6400
Mango,Odisha,Khurda,Balugaon,28-07-2023,4200
Mango,Odisha,Khurda,Balugaon,01-08-2023,3000
Mango,Kerala,Kottayam,Thalayolaparambu,31-07-2023,7000
Mango,Kerala,Kottayam,Thalayolaparambu,01-08-2023,4700
Mango,Haryana,Kurukshetra,Ladwa,28-07-2023,2900
Mango,Haryana,Kurukshetra,Shahabad,28-07-2023,2000
Mango,Haryana,Kurukshetra,Ladwa,29-07-2023,3000
Mango,Haryana,Kurukshetra,Shahabad,29-07-2023,2300
Mango,Haryana,Kurukshetra,Pehowa,31-07-2023,4000
Mango,Haryana,Kurukshetra,Shahabad,31-07-2023,3065
Mango,Haryana,Kurukshetra,Ladwa,01-08-2023,3500
Mango,Haryana,Kurukshetra,Pehowa,01-08-2023,4000
Mango,Haryana,Kurukshetra,Shahabad,01-08-2023,2500
Mango,Haryana,Kurukshetra,Thanesar,01-08-2023,2500
Mango,Uttar Pradesh,Lakhimpur,Paliakala,31-07-2023,2450
Mango,Uttar Pradesh,Lakhimpur,Paliakala,01-08-2023,2650
Mango,Uttar Pradesh,Lucknow,Lucknow,28-07-2023,2400
Mango,Haryana,Mahendragarh-Narnaul,Mohindergarh,28-07-2023,2500
Mango,Haryana,Mahendragarh-Narnaul,Narnaul,28-07-2023,2500
Mango,Haryana,Mahendragarh-Narnaul,Mohindergarh,29-07-2023,3500
Mango,Haryana,Mahendragarh-Narnaul,Narnaul,29-07-2023,2500
Mango,Haryana,Mahendragarh-Narnaul,Mohindergarh,01-08-2023,2750
Mango,Uttar Pradesh,Mainpuri,Ghiraur,28-07-2023,2960
Mango,Uttar Pradesh,Mainpuri,Mainpuri,28-07-2023,2925
Mango,Uttar Pradesh,Mainpuri,Ghiraur,30-07-2023,3000
Mango,Uttar Pradesh,Mainpuri,Ghiraur,31-07-2023,3200
Mango,Kerala,Malappuram,Kondotty,29-07-2023,7100
Mango,Kerala,Malappuram,Manjeri,29-07-2023,4050
Mango,Kerala,Malappuram,Manjeri,31-07-2023,4050
Mango,Kerala,Malappuram,Kondotty,01-08-2023,3100
Mango,Kerala,Malappuram,Manjeri,01-08-2023,4050
Mango,Himachal Pradesh,Mandi,Mandi(Mandi),28-07-2023,4000
Mango,Himachal Pradesh,Mandi,Mandi(Mandi),01-08-2023,4000
Mango,Haryana,Mewat,Punhana,28-07-2023,2800
Mango,Haryana,Mewat,Taura,31-07-2023,2500
Mango,Punjab,Moga,Moga,28-07-2023,2300
Mango,Punjab,Mohali,Kharar,28-07-2023,6000
Mango,Punjab,Mohali,Kurali,28-07-2023,3000
Mango,Punjab,Mohali,Kurali,31-07-2023,2900
Mango,Maharashtra,Mumbai,Fruit Market,01-08-2023,5500
Mango,Uttar Pradesh,Muradabad,Muradabad,28-07-2023,2710
Mango,Uttar Pradesh,Muradabad,Muradabad,01-08-2023,2850
Mango,Uttar Pradesh,Muzaffarnagar,Kairana,28-07-2023,2180
Mango,Uttar Pradesh,Muzaffarnagar,Thanabhawan,28-07-2023,1100
Mango,Uttar Pradesh,Muzaffarnagar,Kairana,31-07-2023,1980
Mango,Uttar Pradesh,Muzaffarnagar,Khatauli,01-08-2023,2500
Mango,Uttar Pradesh,Muzaffarnagar,Thanabhawan,01-08-2023,3900
Mango,Maharashtra,Nagpur,Nagpur,01-08-2023,1950
Mango,Uttrakhand,Nanital,Haldwani,28-07-2023,1000
Mango,Uttrakhand,Nanital,Ramnagar,28-07-2023,1500
Mango,Uttrakhand,Nanital,Haldwani,30-07-2023,1000
Mango,Uttrakhand,Nanital,Haldwani,31-07-2023,1500
Mango,Uttrakhand,Nanital,Ramnagar,31-07-2023,2100
Mango,Uttrakhand,Nanital,Haldwani,01-08-2023,1200
Mango,Uttrakhand,Nanital,Ramnagar,01-08-2023,2000
Mango,Kerala,Palakad,Pattambi,28-07-2023,5200
Mango,Kerala,Palakad,Koduvayoor,31-07-2023,4400
Mango,Kerala,Palakad,Pattambi,31-07-2023,2100
Mango,Kerala,Palakad,Kollengode,01-08-2023,6300
Mango,Kerala,Palakad,Pattambi,01-08-2023,4500
Mango,Haryana,Panchkula,"New Grain Market , Panchkula",29-07-2023,6000
Mango,Haryana,Panipat,Panipat,01-08-2023,2300
Mango,Punjab,Patiala,Nabha,01-08-2023,3000
Mango,Maharashtra,Pune,Pune(Moshi),28-07-2023,4500
Mango,Maharashtra,Pune,Pune(Moshi),30-07-2023,5000
Mango,Maharashtra,Pune,Pune(Moshi),01-08-2023,4000
Mango,Uttar Pradesh,Raebarelli,Jayas,28-07-2023,2460
Mango,Uttar Pradesh,Raebarelli,Jayas,31-07-2023,2660
Mango,Uttar Pradesh,Raebarelli,Lalganj,31-07-2023,2650
Mango,Uttar Pradesh,Raebarelli,Lalganj,01-08-2023,2700
Mango,Chattisgarh,Rajnandgaon,Rajnandgaon,28-07-2023,6000
Mango,Haryana,Rewari,Kosli,28-07-2023,3500
Mango,Haryana,Rewari,Kosli,29-07-2023,3500
Mango,Haryana,Rewari,Kosli,01-08-2023,3500
Mango,Haryana,Rohtak,Meham,28-07-2023,2500
Mango,Haryana,Rohtak,Meham,29-07-2023,2200
Mango,Haryana,Rohtak,Meham,01-08-2023,2500
Mango,Haryana,Rohtak,Rohtak,01-08-2023,2000
Mango,Punjab,Ropar (Rupnagar),Ropar,28-07-2023,3500
Mango,Punjab,Ropar (Rupnagar),Morinda,01-08-2023,3500
Mango,Madhya Pradesh,Sagar,Sagar(F&V),01-08-2023,3000
Mango,Punjab,Sangrur,Bhawanigarh,28-07-2023,5500
Mango,Punjab,Sangrur,Bhawanigarh,01-08-2023,4500
Mango,Uttar Pradesh,Sant Kabir Nagar,Khalilabad,01-08-2023,3000
Mango,Tripura,Sepahijala,Sonamura,28-07-2023,7000
Mango,Tripura,Sepahijala,Sonamura,29-07-2023,7000
Mango,Tripura,Sepahijala,Sonamura,31-07-2023,7000
Mango,Uttar Pradesh,Shahjahanpur,Puwaha,28-07-2023,2800
Mango,Uttar Pradesh,Shahjahanpur,Puwaha,01-08-2023,2975
Mango,Himachal Pradesh,Shimla,Shimla and Kinnaur(Rampur),28-07-2023,5200
Mango,Himachal Pradesh,Shimla,Shimla and Kinnaur(Rampur),01-08-2023,4200
Mango,Uttar Pradesh,Siddharth Nagar,Naugarh,28-07-2023,2685
Mango,Uttar Pradesh,Siddharth Nagar,Naugarh,30-07-2023,2750
Mango,Uttar Pradesh,Siddharth Nagar,Naugarh,01-08-2023,2750
Mango,Uttar Pradesh,Siddharth Nagar,Sahiyapur,01-08-2023,2110
Mango,Himachal Pradesh,Sirmore,Nahan,28-07-2023,2500
Mango,Himachal Pradesh,Sirmore,Paonta Sahib,01-08-2023,2000
Mango,Haryana,Sirsa,Sirsa,28-07-2023,2500
Mango,Haryana,Sirsa,Dabwali,29-07-2023,5000
Mango,Haryana,Sirsa,Sirsa,29-07-2023,2500
Mango,Haryana,Sirsa,Dabwali,01-08-2023,5000
Mango,Haryana,Sirsa,Sirsa,01-08-2023,3000
Mango,Uttar Pradesh,Sitapur,Hargaon (Laharpur),28-07-2023,1700
Mango,Uttar Pradesh,Sitapur,Hargaon (Laharpur),31-07-2023,1900
Mango,Himachal Pradesh,Solan,Solan,28-07-2023,2500
Mango,Himachal Pradesh,Solan,Solan,28-07-2023,4000
Mango,Himachal Pradesh,Solan,Solan,29-07-2023,2000
Mango,Haryana,Sonipat,Ganaur,28-07-2023,5500
Mango,Haryana,Sonipat,Gohana,28-07-2023,1500
Mango,Haryana,Sonipat,Ganaur,29-07-2023,5500
Mango,Haryana,Sonipat,Gohana,29-07-2023,2500
Mango,Haryana,Sonipat,Gohana,01-08-2023,2500
Mango,Jammu and Kashmir,Srinagar,Parimpore,28-07-2023,5500
Mango,Uttar Pradesh,Sultanpur,Jafarganj,28-07-2023,2380
Mango,Uttar Pradesh,Sultanpur,Sultanpur,28-07-2023,2550
Mango,Uttar Pradesh,Sultanpur,Jafarganj,29-07-2023,2600
Mango,Uttar Pradesh,Sultanpur,Jafarganj,30-07-2023,2600
Mango,Uttar Pradesh,Sultanpur,Jafarganj,31-07-2023,2630
Mango,Uttar Pradesh,Sultanpur,Sultanpur,31-07-2023,2625
Mango,Uttar Pradesh,Sultanpur,Jafarganj,01-08-2023,2620
Mango,Uttar Pradesh,Sultanpur,Sultanpur,01-08-2023,2650
Mango,Odisha,Sundergarh,Bonai,29-07-2023,4000
Mango,Odisha,Sundergarh,Bonai,29-07-2023,4000
Mango,Odisha,Sundergarh,Bonai,29-07-2023,4000
Mango,Punjab,Tarntaran,Patti,01-08-2023,3200
Mango,Rajasthan,Udaipur,Udaipur(F&V),01-08-2023,4000
Mango,Uttrakhand,UdhamSinghNagar,Jaspur(UC),28-07-2023,1700
Mango,Uttrakhand,UdhamSinghNagar,Khateema,28-07-2023,2200
Mango,Uttrakhand,UdhamSinghNagar,Rudrapur,28-07-2023,5000
Mango,Uttrakhand,UdhamSinghNagar,Kicchha,31-07-2023,1600
Mango,Uttrakhand,UdhamSinghNagar,Kashipur,01-08-2023,1800
Mango,Uttrakhand,UdhamSinghNagar,Rudrapur,01-08-2023,4500
Mango,Himachal Pradesh,Una,Una,01-08-2023,6000
Mango,Himachal Pradesh,Una,Una,01-08-2023,3500
Mango,Haryana,Yamuna Nagar,Radaur,28-07-2023,3200
Mango,Haryana,Yamuna Nagar,Chhachrauli,29-07-2023,1200
Mango,Haryana,Yamuna Nagar,Jagadhri,29-07-2023,2250
Mango,Haryana,Yamuna Nagar,Radaur,29-07-2023,3000
Mango,Haryana,Yamuna Nagar,Chhachrauli,01-08-2023,1000
Mango,Haryana,Yamuna Nagar,Jagadhri,01-08-2023,2250
Mango (Raw-Ripe),Rajasthan,Bikaner,Bikaner(F&V),28-07-2023,1900
Mango (Raw-Ripe),Rajasthan,Bikaner,Bikaner(F&V),01-08-2023,1900
Mango (Raw-Ripe),Kerala,Ernakulam,Aluva,29-07-2023,3000
Mango (Raw-Ripe),Kerala,Ernakulam,Angamaly,29-07-2023,5000
Mango (Raw-Ripe),Kerala,Ernakulam,Kothamangalam,29-07-2023,3500
Mango (Raw-Ripe),Kerala,Ernakulam,Perumbavoor,29-07-2023,3000
Mango (Raw-Ripe),Kerala,Ernakulam,Thrippunithura,29-07-2023,5700
Mango (Raw-Ripe),Kerala,Ernakulam,Angamaly,31-07-2023,6700
Mango (Raw-Ripe),Kerala,Ernakulam,Perumbavoor,31-07-2023,3500
Mango (Raw-Ripe),Kerala,Ernakulam,Thrippunithura,31-07-2023,8000
Mango (Raw-Ripe),Kerala,Ernakulam,Angamaly,01-08-2023,6700
Mango (Raw-Ripe),Kerala,Ernakulam,Perumbavoor,01-08-2023,3500
Mango (Raw-Ripe),Kerala,Ernakulam,Thrippunithura,01-08-2023,8000
Mango (Raw-Ripe),Punjab,Fatehgarh,Bassi Pathana,28-07-2023,5500
Mango (Raw-Ripe),Punjab,Fatehgarh,Bassi Pathana,31-07-2023,5200
Mango (Raw-Ripe),Punjab,Fatehgarh,Bassi Pathana,01-08-2023,5500
Mango (Raw-Ripe),Uttar Pradesh,Hardoi,Sandila,28-07-2023,2350
Mango (Raw-Ripe),Uttar Pradesh,Hardoi,Sandila,30-07-2023,2550
Mango (Raw-Ripe),Uttar Pradesh,Hardoi,Sandila,31-07-2023,2550
Mango (Raw-Ripe),Uttar Pradesh,Hardoi,Sandila,01-08-2023,2600
Mango (Raw-Ripe),Punjab,Hoshiarpur,Dasuya,28-07-2023,1500
Mango (Raw-Ripe),Punjab,Hoshiarpur,Dasuya,01-08-2023,2000
Mango (Raw-Ripe),Kerala,Idukki,Thodupuzha,29-07-2023,3000
Mango (Raw-Ripe),Kerala,Idukki,Thodupuzha,31-07-2023,3800
Mango (Raw-Ripe),Kerala,Idukki,Thodupuzha,01-08-2023,3700
Mango (Raw-Ripe),Kerala,Kottayam,Kuruppanthura,28-07-2023,4000
Mango (Raw-Ripe),Kerala,Kottayam,Ettumanoor,31-07-2023,4000
Mango (Raw-Ripe),Kerala,Kottayam,Kuruppanthura,31-07-2023,3500
Mango (Raw-Ripe),Himachal Pradesh,Kullu,Bhuntar,28-07-2023,2200
Mango (Raw-Ripe),Himachal Pradesh,Kullu,Bhuntar,30-07-2023,3700
Mango (Raw-Ripe),Himachal Pradesh,Kullu,Bhuntar,31-07-2023,5000
Mango (Raw-Ripe),Himachal Pradesh,Kullu,Bhuntar,01-08-2023,3000
Mango (Raw-Ripe),Uttar Pradesh,Lucknow,Lucknow,28-07-2023,2780
Mango (Raw-Ripe),Uttar Pradesh,Lucknow,Lucknow,01-08-2023,2850
Mango (Raw-Ripe),Haryana,Mahendragarh-Narnaul,Mohindergarh,28-07-2023,1250
Mango (Raw-Ripe),Haryana,Mahendragarh-Narnaul,Narnaul,28-07-2023,2000
Mango (Raw-Ripe),Haryana,Mahendragarh-Narnaul,Mohindergarh,29-07-2023,1100
Mango (Raw-Ripe),Haryana,Mahendragarh-Narnaul,Narnaul,29-07-2023,2500
Mango (Raw-Ripe),Haryana,Mahendragarh-Narnaul,Mohindergarh,01-08-2023,1300
Mango (Raw-Ripe),Kerala,Malappuram,Kottakkal,31-07-2023,5750
Mango (Raw-Ripe),Kerala,Malappuram,Kottakkal,01-08-2023,5650
Mango (Raw-Ripe),Punjab,Mohali,Lalru,01-08-2023,2500
Mango (Raw-Ripe),Maharashtra,Mumbai,Mumbai,01-08-2023,3700
Mango (Raw-Ripe),Kerala,Palakad,Palakkad,31-07-2023,6100
Mango (Raw-Ripe),Kerala,Palakad,Kollengode,01-08-2023,4300
Mango (Raw-Ripe),Kerala,Palakad,Palakkad,01-08-2023,6100
Mango (Raw-Ripe),Maharashtra,Pune,Pune,31-07-2023,2750
Mango (Raw-Ripe),Uttar Pradesh,Saharanpur,Chutmalpur,28-07-2023,950
Mango (Raw-Ripe),Uttar Pradesh,Saharanpur,Chutmalpur,31-07-2023,1300
Mango (Raw-Ripe),Uttar Pradesh,Saharanpur,Chutmalpur,01-08-2023,1300
Mango (Raw-Ripe),Punjab,Sangrur,Bhawanigarh,01-08-2023,3000
Mango (Raw-Ripe),Haryana,Sonipat,Ganaur,29-07-2023,3500
Mango (Raw-Ripe),Kerala,Thirssur,Chelakkara,28-07-2023,3500
Mango (Raw-Ripe),Kerala,Thirssur,Chavakkad,29-07-2023,5000
Mango (Raw-Ripe),Kerala,Thirssur,Thrissur,29-07-2023,2400
Mango (Raw-Ripe),Kerala,Thirssur,Chelakkara,31-07-2023,2900
Mango (Raw-Ripe),Kerala,Thirssur,Kodungalloor,31-07-2023,3500
Mango (Raw-Ripe),Kerala,Thirssur,Chelakkara,01-08-2023,3400
Mango (Raw-Ripe),Kerala,Thirssur,Thrissur,01-08-2023,4800
Mango (Raw-Ripe),Kerala,Thiruvananthapuram,Aralamoodu,29-07-2023,6000
Mango (Raw-Ripe),Kerala,Thiruvananthapuram,Aralamoodu,31-07-2023,6000
Mango (Raw-Ripe),Kerala,Thiruvananthapuram,Aralamoodu,01-08-2023,6000
Marigold(Calcutta),NCT of Delhi,Delhi,"Flower Market,Gazipur",01-08-2023,12.5
Marigold(Calcutta),Karnataka,Kolar,Chickkaballapura,31-07-2023,15000
Marigold(Calcutta),Karnataka,Kolar,Chickkaballapura,01-08-2023,14000
Marigold(Calcutta),Maharashtra,Pune,Pune,29-07-2023,4000
Marigold(Calcutta),Maharashtra,Pune,Pune,01-08-2023,3500
Marigold(loose),Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),28-07-2023,4500
Marigold(loose),Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),31-07-2023,5500
Marigold(loose),West Bengal,Medinipur(E),Kolaghat,01-08-2023,4000
Mashrooms,Punjab,Jalandhar,Jalandhar City(Jalandhar),28-07-2023,7800
Mashrooms,Punjab,Jalandhar,Jalandhar City(Jalandhar),31-07-2023,7600
Mashrooms,Punjab,Jalandhar,Jalandhar City(Jalandhar),01-08-2023,7700
Mashrooms,Himachal Pradesh,Kangra,Palampur,27-07-2023,3250
Mashrooms,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),28-07-2023,3400
Mashrooms,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),31-07-2023,3400
Mashrooms,Himachal Pradesh,Kangra,Palampur,31-07-2023,3250
Mashrooms,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),01-08-2023,3400
Mashrooms,Himachal Pradesh,Kangra,Palampur,01-08-2023,3250
Mashrooms,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),02-08-2023,3400
Mashrooms,Himachal Pradesh,Kangra,Palampur,02-08-2023,3250
Mashrooms,Jammu and Kashmir,Kathua,Kathua,31-07-2023,12500
Mashrooms,Himachal Pradesh,Mandi,Mandi(Mandi),01-08-2023,17000
Mashrooms,Himachal Pradesh,Sirmore,Nahan,28-07-2023,12000
Mashrooms,Himachal Pradesh,Solan,Solan,28-07-2023,11500
Masur Dal,Uttar Pradesh,Bahraich,Naanpara,29-07-2023,7850
Masur Dal,Uttar Pradesh,Bahraich,Naanpara,31-07-2023,7850
Masur Dal,Uttar Pradesh,Bahraich,Naanpara,01-08-2023,7850
Masur Dal,Uttar Pradesh,Ballia,Rasda,28-07-2023,8215
Masur Dal,Uttar Pradesh,Ballia,Rasda,01-08-2023,8220
Masur Dal,West Bengal,Bankura,Bankura Sadar,01-08-2023,9500
Masur Dal,Uttar Pradesh,Basti,Basti,28-07-2023,8250
Masur Dal,Uttar Pradesh,Bulandshahar,Jahangirabad,29-07-2023,8840
Masur Dal,Uttar Pradesh,Bulandshahar,Jahangirabad,01-08-2023,8650
Masur Dal,West Bengal,Darjeeling,Siliguri,28-07-2023,9600
Masur Dal,West Bengal,Darjeeling,Siliguri,29-07-2023,9600
Masur Dal,Uttar Pradesh,Farukhabad,Kayamganj,28-07-2023,7375
Masur Dal,Uttar Pradesh,Farukhabad,Kayamganj,31-07-2023,7375
Masur Dal,Uttar Pradesh,Farukhabad,Kayamganj,01-08-2023,7400
Masur Dal,Uttar Pradesh,Gautam Budh Nagar,Dadri,29-07-2023,8700
Masur Dal,Uttar Pradesh,Ghaziabad,Muradnagar,28-07-2023,8800
Masur Dal,Uttar Pradesh,Ghaziabad,Noida,31-07-2023,8700
Masur Dal,Uttar Pradesh,Ghazipur,Gazipur,28-07-2023,8220
Masur Dal,Uttar Pradesh,Ghazipur,Gazipur,31-07-2023,8220
Masur Dal,Uttar Pradesh,Ghazipur,Gazipur,01-08-2023,8230
Masur Dal,Uttar Pradesh,Gonda,Gonda,01-08-2023,7800
Masur Dal,West Bengal,Howrah,Ramkrishanpur(Howrah),01-08-2023,10000
Masur Dal,Uttar Pradesh,Jaunpur,Jaunpur,31-07-2023,8250
Masur Dal,Uttar Pradesh,Jaunpur,Jaunpur,01-08-2023,8175
Masur Dal,Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,28-07-2023,7530
Masur Dal,Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,28-07-2023,7565
Masur Dal,Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,01-08-2023,7580
Masur Dal,West Bengal,Medinipur(W),Medinipur(West),01-08-2023,7000
Masur Dal,Maharashtra,Mumbai,Mumbai,28-07-2023,7500
Masur Dal,Maharashtra,Mumbai,Mumbai,01-08-2023,7500
Masur Dal,Uttar Pradesh,Muzaffarnagar,Shamli,28-07-2023,8775
Masur Dal,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,29-07-2023,8800
Masur Dal,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,31-07-2023,8800
Masur Dal,Uttar Pradesh,Muzaffarnagar,Shamli,31-07-2023,8800
Masur Dal,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,01-08-2023,8750
Masur Dal,Uttar Pradesh,Muzaffarnagar,Shamli,01-08-2023,8830
Masur Dal,West Bengal,Nadia,Chakdah,01-08-2023,10300
Masur Dal,Uttrakhand,Nanital,Haldwani,31-07-2023,7175
Masur Dal,Tripura,North Tripura,Kanchanpur,27-07-2023,10000
Masur Dal,Tripura,North Tripura,Kanchanpur,29-07-2023,10000
Masur Dal,Tripura,North Tripura,Kanchanpur,30-07-2023,10000
Masur Dal,Tripura,North Tripura,Kanchanpur,31-07-2023,10000
Masur Dal,Uttar Pradesh,Pillibhit,Pilibhit,31-07-2023,8920
Masur Dal,West Bengal,Puruliya,Purulia,29-07-2023,9100
Masur Dal,West Bengal,Puruliya,Kasipur,01-08-2023,9200
Masur Dal,West Bengal,Puruliya,Purulia,01-08-2023,9300
Masur Dal,Uttar Pradesh,Saharanpur,Saharanpur,31-07-2023,8850
Masur Dal,Uttar Pradesh,Saharanpur,Saharanpur,01-08-2023,8800
Masur Dal,Tripura,Sepahijala,Bishramganj,28-07-2023,11000
Masur Dal,Tripura,Sepahijala,Bishramganj,01-08-2023,11000
Masur Dal,Uttar Pradesh,Sultanpur,Sultanpur,28-07-2023,7850
Masur Dal,Uttar Pradesh,Varanasi,Varanasi(Grain),01-08-2023,8175
Mataki,Rajasthan,Chittorgarh,Pratapgarh,01-08-2023,6179
Mataki,Maharashtra,Nashik,Devala,01-08-2023,9500
Mataki,Maharashtra,Sangli,Sangli,01-08-2023,10000
Mataki,Maharashtra,Sholapur,Kurdwadi,01-08-2023,5150
Methi Seeds,Gujarat,Banaskanth,Dhanera,28-07-2023,6855
Methi Seeds,Rajasthan,Baran,Baran,29-07-2023,6772
Methi Seeds,Rajasthan,Baran,Baran,01-08-2023,6700
Methi Seeds,Rajasthan,Chittorgarh,Nimbahera,01-08-2023,6705
Methi Seeds,Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),28-07-2023,6680
Methi Seeds,Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),01-08-2023,6550
Methi Seeds,Gujarat,Junagarh,Visavadar,29-07-2023,6115
Methi Seeds,Gujarat,Junagarh,Visavadar,31-07-2023,6190
Methi Seeds,Rajasthan,Kota,Kota,28-07-2023,6700
Methi Seeds,Rajasthan,Kota,Kota,31-07-2023,6500
Methi Seeds,Rajasthan,Kota,Kota,01-08-2023,6200
Methi Seeds,Madhya Pradesh,Mandsaur,Mandsaur,01-08-2023,6651
Methi Seeds,Maharashtra,Mumbai,Mumbai,01-08-2023,10000
Methi Seeds,Maharashtra,Nagpur,Nagpur,01-08-2023,3750
Methi Seeds,Gujarat,Rajkot,Jasdan,28-07-2023,6000
Methi Seeds,Gujarat,Rajkot,Rajkot,28-07-2023,6850
Methi Seeds,Gujarat,Rajkot,Rajkot,29-07-2023,6750
Methi Seeds,Gujarat,Rajkot,Rajkot,31-07-2023,6650
Methi Seeds,Gujarat,Rajkot,Rajkot,01-08-2023,7250
Methi Seeds,Madhya Pradesh,Shajapur,Agar,01-08-2023,6200
Methi Seeds,Karnataka,Shimoga,Shimoga,28-07-2023,9500
Methi Seeds,Karnataka,Shimoga,Shimoga,01-08-2023,9500
Methi Seeds,Gujarat,Surendranagar,Dhragradhra,31-07-2023,4500
Methi Seeds,Gujarat,Surendranagar,Dhragradhra,01-08-2023,2500
Methi(Leaves),Gujarat,Ahmedabad,Ahmedabad(Rajnagar sub yard),01-08-2023,2850
